id	time	feature	measure
3837	1555	cong	S
3838	1555	cong	S
3839	1555	cong	S
3840	1560	cong	G
3841	1560	cong	G
3842	1560	cong	G
3843	1560	cong	G
3844	1560	cong	S
3845	1560	cong	S
3846	1560	cong	S
3847	1560	cong	S
